tweet_id,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
2757,"Does it have a time machine? RT @USER 1/2 As you might know we are due to have a new £35 million school (to be completed by October 2011). The school, the LA and our Buildings Team have been working hard to design the school and agree on the school’s features..",1,,0.0,0.0,0.0,0.0,0.0,1.0
3345,A lot of time could be saved if #olympics #boxing officials would release their pre-determined results in advance.,1,,0.0,0.0,1.0,0.0,0.0,0.0
1176,"""He's not welcome in a tolerant place like London"" @USER on the Presidential visit on @USER The irony in that comment.. #r4bh",1,Donald Trump is not welcome in a place like London.,1.0,0.0,0.0,0.0,0.0,0.0
1963,Is it okay to be a little selfish this year?,1,,0.0,0.0,0.0,0.0,0.0,1.0
1695,My girlfriend just googled “cute cats” to get herself in a better mood. I guess it’s just that simple,1,,0.0,0.0,1.0,0.0,0.0,0.0
2786,Do I get a girl scout badge for getting punched in the tit by some raging dude wearing sunglasses in the pit of a basement hip hop show?,1,,0.0,0.0,0.0,0.0,0.0,1.0
4287,"@USER They're not doing a very good job at keeping the flatware away from you, are they?",1,,0.0,0.0,0.0,1.0,0.0,0.0
1527,I’m gonna miss scantrons shortening my name to “Christ” after 16 years,1,I'm not going to miss scantrons shortening my name to “Christ” after 16 years,0.0,1.0,0.0,0.0,0.0,0.0
1344,Can the government please wait till after my deadlines are done to start collapsing thanks,1,,0.0,0.0,1.0,0.0,0.0,0.0
4508,Throat clearing isn't necessary #social_media HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
1250,Do people put crazy loud music on at flat parties so they don't have to speak to each other?,1,,0.0,0.0,0.0,0.0,0.0,1.0
4379,Spooky season is sure off to a spooky start :police_car_light:,1,,0.0,0.0,0.0,1.0,0.0,0.0
1512,Oh.. Yay! No romaine lettuce because E. Coli. No ground beef because Salmonella. What century are we living in? Don't mind me..over here eating my Taco salad sans lettuce and beef. Counting down the days until #selfsustaining HTTPURL,1,,0.0,1.0,0.0,0.0,0.0,0.0
1276,90% of adulthood is just refilling your Brita pitcher.,1,I have to refill my Brita pitcher too often.,0.0,1.0,0.0,0.0,1.0,0.0
3250,Neil DeGrasse Tyson Presents: Space Odyssey The Game HTTPURL,1,,0.0,0.0,1.0,0.0,0.0,0.0
1425,@USER do all your driver's take a course on how to #tailgate!,1,,0.0,0.0,0.0,0.0,0.0,1.0
2682,Is it October yet ?? #missingsupernatural #needmyjensenfix #rollonseason14,1,,0.0,0.0,0.0,0.0,0.0,1.0
1547,love getting locked out of my account :upside-down_face:,1,,0.0,1.0,0.0,0.0,0.0,0.0
1027,"So Prince Philip gets GIVEN a brand new Freelander by #LandRover the next day! What’s the betting the lady he hit spends months dealing with insurance companies, doesn’t get her cars true value, wasn’t given a new car & has her premiums affected because of the ‘claim’? Nice!",1,,1.0,0.0,0.0,0.0,0.0,0.0
1713,July 1st. Half way point of the year. Well I think we can all agree that 2020 has gone swimmingly so far. Can’t wait for part 2. #murderhornets,1,"The first half of 2020 is now over, it's been awful so far hasn't it.",0.0,1.0,0.0,0.0,0.0,0.0
1283,Haven't they ever heard of Uber? #LondonMarathon,1,,0.0,0.0,0.0,0.0,0.0,1.0
4387,@USER @USER @USER You might need a drop of tonic with that :winking_face::cocktail_glass:,1,,0.0,0.0,0.0,1.0,0.0,0.0
2226,So did Marie Curie invent smokey eye then? :thinking_face: #snapchat #InternationalWomensDay,1,,0.0,0.0,0.0,0.0,0.0,1.0
4235,Spooky season is sure off to a spooky start :police_car_light:,1,,0.0,0.0,0.0,1.0,0.0,0.0
4777,Someone got a little hot under the collar today! #AS2013 #RedEd HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
2301,Is grey in my beard one of Olay's seven signs of ageing?,1,,0.0,0.0,0.0,0.0,0.0,1.0
749,Is Redknapp really giving advice on how to hit the perfect volley!,1,,0.0,0.0,0.0,0.0,0.0,1.0
1834,Sure I didn't want to sleep anyway like!,1,,0.0,1.0,0.0,0.0,0.0,0.0
4605,I bet Beyoncé and Jay-Z got to skip the line at the Louvre,1,,0.0,0.0,0.0,1.0,0.0,0.0
4643,Throat clearing isn't necessary #social_media HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
1649,I’m more interested in the Puppy Bowl than I am in the Super Bowl.,1,,0.0,1.0,0.0,0.0,0.0,0.0
1435,thanks glad I spent all that time on that.,1,,0.0,0.0,1.0,0.0,0.0,0.0
3889,"Hang on, Daniel believes he's invented a soluble powder that cures hangovers. Can you 'invent' crushed up Berocca? #TheApprentice",1,,0.0,0.0,0.0,0.0,0.0,1.0
3681,"Looked at about a dozen ‘indyref2’ tweets and now I wish I was dead, so I’m real excited about the rest of 2018",1,,0.0,0.0,0.0,0.0,1.0,0.0
1294,My favorite part of flying is getting to walk past the rich people to get to my poor person seat.,1,I really do not like the walk past first class to get to my coach seat.,0.0,1.0,0.0,0.0,0.0,0.0
883,Elaine Quijano exhibits roughly the same amount of control over this debate as two rabbits do on their first date.,1,Elaine Quijano lacks any control in moderating tonight’s debate.,1.0,0.0,0.0,0.0,0.0,0.0
4049,Throat clearing isn't necessary #social_media HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
1815,the road tastes like wintergreen. : ),1,,0.0,0.0,1.0,0.0,0.0,0.0
3374,I can’t believe I’m watching cam lose his job..,1,,0.0,0.0,0.0,0.0,1.0,0.0
3026,Seriously do people just read an intro to econ textbook and think this is what academic economists do?,1,,0.0,0.0,0.0,0.0,0.0,1.0
2697,"@USER They're not doing a very good job at keeping the flatware away from you, are they?",1,,0.0,0.0,0.0,1.0,0.0,0.0
3942,Is this needed? It's only been 10 years. Why not come up with something more original? Or is that too risky? @USER HTTPURL,1,,0.0,0.0,0.0,0.0,0.0,1.0
3914,just got over how much i hate rhapsody in blue and then they whack it in an episode of glee go sick i hate it again i want gershwin to perish,1,,0.0,0.0,0.0,0.0,1.0,0.0
3949,"Is anyone else reminded of ""The Ring"" by Breaking Amish?",1,,0.0,0.0,0.0,0.0,0.0,1.0
947,Adulthood is basically just flirting your way to a cheaper oil change.,1,,0.0,1.0,0.0,0.0,0.0,0.0
3772,"Today, a racist narcissistic psychopath becomes leader of the most powerful nation on earth. What could possibly go wrong?",1,,0.0,0.0,0.0,0.0,0.0,1.0
3988,#Qricketlive I could not live without ketchup!!,1,,0.0,0.0,0.0,0.0,1.0,0.0
4525,Someone got a little hot under the collar today! #AS2013 #RedEd HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
4141,Just a little bit inaccessible. For every reader who licks their fingers before turning the pages.. HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
402,My work email isn’t working so I can just log off for the day right? :face_with_rolling_eyes:,1,I wish I would log off for the day because my email isn't working.,0.0,1.0,0.0,0.0,0.0,0.0
1860,Are we not even eligible to know what happened to this proposed bill? Is this kept aside due to external pressures from private broadcasters?? So at the end people are fooled to take out their time to respond to feedback.,1,,0.0,0.0,0.0,0.0,0.0,1.0
2374,Seriously do people just read an intro to econ textbook and think this is what academic economists do?,1,,0.0,0.0,0.0,0.0,0.0,1.0
3965,I will be testing the water park and the wetsuit to their limits HTTPURL,1,,0.0,0.0,0.0,0.0,1.0,0.0
2183,"Hang on, Daniel believes he's invented a soluble powder that cures hangovers. Can you 'invent' crushed up Berocca? #TheApprentice",1,,0.0,0.0,0.0,0.0,0.0,1.0
385,my car is acting up AGAIN for like the 3rd year in a row and I’m just going to drive it into the river at the point,1,"""my car is acting up AGAIN for like the 3rd year in a row and I'm really frustrated with it right now""",0.0,1.0,0.0,0.0,0.0,0.0
2162,This shouldn't have to be such a chore :sleeping_face:,1,,0.0,0.0,0.0,0.0,1.0,0.0
3124,Throat clearing isn't necessary #social_media HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
2812,"#roxannepallett Ryan cuts his steak in half, and Roxanne Pallett accuses him of stabbing her. #CBB",1,,0.0,0.0,0.0,0.0,1.0,0.0
2795,I'd rather eat glass than revise right now,1,,0.0,0.0,0.0,0.0,1.0,0.0
1004,"When you're feeling all in your feelings, but a certain BEST FRIEND is making you see reason, and maybe you'll be okay. So damn rude. :face_with_steam_from_nose: @USER",1,"I was feeling badly today, but my best friend gave me clarity and perspective. I appreciate her so much.",1.0,0.0,0.0,0.0,0.0,0.0
1894,thanks glad I spent all that time on that.,1,,0.0,0.0,1.0,0.0,0.0,0.0
1002,writing a screenplay at 3am in the morning for my film class .. owning the twilight movie script prepared me for this.. thanks young self,1,,1.0,0.0,0.0,0.0,0.0,0.0
589,@USER Mike Ashley made me do it,1,,0.0,1.0,0.0,0.0,0.0,0.0
2124,Genuinely don’t know what I’ll do without the #WinterOlympics to entertain me all day at work,1,,0.0,0.0,0.0,0.0,1.0,0.0
3944,"Who’s a better actor, Tom Hanks or Buzz Aldrin? #NASA",1,,0.0,0.0,0.0,0.0,0.0,1.0
1623,I just went downstairs to get a drink and my mum comes into the kitchen to inform me that “if I tell her @USER is coming back once more she will not hesitate to disown me”. I guess maybe I’m a little excited? :face_with_tears_of_joy:,1,,0.0,0.0,0.0,1.0,0.0,0.0
3854,Sometimes I listen to the uga fight song and cry because I miss redcoats but besides that I’m fine :face_with_tears_of_joy::face_with_tears_of_joy:,1,,0.0,0.0,0.0,0.0,1.0,0.0
3590,This shouldn't have to be such a chore :sleeping_face:,1,,0.0,0.0,0.0,0.0,1.0,0.0
4758,I bet Beyoncé and Jay-Z got to skip the line at the Louvre,1,,0.0,0.0,0.0,1.0,0.0,0.0
2421,"Hopefully this is all part of Van Gaal's master plan, go out of all the cup competitions so we can focus solely on the league #ibelieve",1,,0.0,0.0,1.0,0.0,0.0,0.0
3502,Let's take money and kids from struggling public schools rather than trying to fix them #JointAddress #JointSession,1,,0.0,0.0,1.0,0.0,0.0,0.0
3290,@USER @USER @USER You could certainly try - but it would be hard to strip her of the hon deg she doesn't actually have.,1,,0.0,0.0,0.0,0.0,1.0,0.0
3197,@USER Who wants to work for free? #choosingbeggars,1,,0.0,0.0,1.0,0.0,0.0,0.0
266,@USER men are a joke so you're right :smiling_face_with_open_hands:,1,,0.0,0.0,1.0,0.0,0.0,0.0
3208,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER And not a single insect was killed. Or if there was it doesn't matter because they're icky and, you know, gross.",1,,0.0,0.0,1.0,0.0,0.0,0.0
2896,do you think the undertaker dyes his hair?.:thinking_face::face_with_tears_of_joy:,1,,0.0,0.0,0.0,0.0,0.0,1.0
2998,"Hang on, Daniel believes he's invented a soluble powder that cures hangovers. Can you 'invent' crushed up Berocca? #TheApprentice",1,,0.0,0.0,0.0,0.0,0.0,1.0
923,@USER @USER Did you even watch a single la Liga madrid game last season bruh Varane isn’t that good anymore,1,"You didn't watch Varane last season, if you did, you would have a different opinion.",1.0,0.0,0.0,0.0,0.0,1.0
3684,@USER I'm not religious enough lol,1,,0.0,0.0,0.0,1.0,0.0,0.0
3822,@USER Only £300?? :face_with_rolling_eyes:,1,,0.0,0.0,0.0,0.0,0.0,1.0
4227,I bet Beyoncé and Jay-Z got to skip the line at the Louvre,1,,0.0,0.0,0.0,1.0,0.0,0.0
1515,#Onmyoji# I've got a new shikigami Kamaitachi!Not bad. Not bad at all! ʅ（´◔౪◔）ʃ HTTPURL HTTPURL,1,,0.0,1.0,0.0,0.0,0.0,0.0
2308,how tf am i supposed to grocery shop now HTTPURL,1,,0.0,0.0,1.0,0.0,0.0,0.0
2563,Spooky season is sure off to a spooky start :police_car_light:,1,,0.0,0.0,0.0,1.0,0.0,0.0
2815,In case you were wondering what I got for my birthday today.. Tonsilitis. I got Tonsilitis.,1,,0.0,0.0,1.0,0.0,0.0,0.0
2891,@USER Her other credentials include bartending and getting a hand-me-down TV show in the USA. :smiling_face_with_sunglasses: #KeepingItReal #TrueColorsFinallyShow,1,,0.0,0.0,1.0,0.0,0.0,0.0
1939,Theresa May may not be Trump's poodle but is her bark worse that her bite?,1,,0.0,0.0,0.0,0.0,0.0,1.0
3248,Cults in Plant City: -Regulars at Parksdale -Strawberry farmers -Jeeps -People who actually like Krystal Burger -39ers and 92ers -Walden Lake Residents,1,,0.0,0.0,0.0,0.0,1.0,0.0
3544,"so ice cream's supposed to be a drink, right?",1,,0.0,0.0,0.0,0.0,0.0,1.0
1674,Self care is drinking a Mountain Dew Code Red even though it makes you look like a middle schooler,1,,0.0,1.0,0.0,0.0,0.0,0.0
4420,Just a little bit inaccessible. For every reader who licks their fingers before turning the pages.. HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
2754,"Gosh, writing research proposals are fun aren't they?",1,,0.0,0.0,0.0,0.0,0.0,1.0
172,Guess they are not rich enough to get their precious cars in a garage. HTTPURL,1,,1.0,0.0,0.0,0.0,0.0,0.0
3593,"@USER @USER @USER Emphasis on “choose,” amiright?",1,,0.0,0.0,0.0,0.0,0.0,1.0
3640,@USER do all your driver's take a course on how to #tailgate!,1,,0.0,0.0,0.0,0.0,0.0,1.0
621,Really love being told at work that I essentially might not be kept on because of not de-tagging stuff properly.. from someone who doesn't decide who's kept on. Good self-esteem boost. :OK_hand:,1,,1.0,0.0,0.0,0.0,0.0,0.0
2337,Stick to throwing the ball Brady. #bradycantcatch,1,,0.0,0.0,1.0,0.0,0.0,0.0
4206,"@USER They're not doing a very good job at keeping the flatware away from you, are they?",1,,0.0,0.0,0.0,1.0,0.0,0.0
310,I practice self control by going to target and not buying anything.,1,,1.0,0.0,0.0,0.0,0.0,0.0
135,can't wait til a bunch of pudgy suburban dads save the day with their firearms,1,People are more likely to be injured when they own firearms.,1.0,0.0,0.0,0.0,0.0,0.0
1608,@USER @USER Right because thats the biggest priority right now..clearly.,1,,0.0,1.0,0.0,0.0,0.0,0.0
731,I love when my parents yell and scream at me and then get pissed at me for crying.,1,,1.0,0.0,0.0,0.0,0.0,0.0
685,Oh goody. Another feckin' royal.,1,,1.0,0.0,0.0,0.0,0.0,0.0
3733,More affordable prices? HTTPURL,1,,0.0,0.0,0.0,0.0,0.0,1.0
166,"I can confirm I am retiring from the consumption of alcohol with immediate affect. Kind regards, Richard Price.",1,,0.0,1.0,0.0,0.0,0.0,0.0
2390,"I'm doing the unthinkable and using Python, it's a sad day for Java, I know, but really Python - elif? Was writing elseif too much fuss?",1,,0.0,0.0,1.0,0.0,0.0,0.0
3358,"Real niggas sip a double dose of NyQuil, smoke some indica in a spliff, then stay up til the sun rise.",1,,0.0,0.0,1.0,0.0,0.0,0.0
1315,another easy point for west ham v liverpool,1,,0.0,1.0,0.0,0.0,0.0,0.0
4489,Someone got a little hot under the collar today! #AS2013 #RedEd HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
2187,Wow! Arsenal making me Ludogoret putting that bet on now #ARS #ChampionsLeague #arslud,1,,0.0,0.0,1.0,0.0,0.0,0.0
2549,Publicity whores.. HTTPURL,1,,0.0,0.0,0.0,0.0,1.0,0.0
493,@USER @USER @USER @USER @USER The day the US starts acting in the manner you describe is the day I open my unicorn farm.,1,,1.0,0.0,0.0,0.0,0.0,0.0
573,I love being an anxious mess!!,1,,0.0,1.0,0.0,0.0,0.0,0.0
2809,"@USER just do it in some parking lot somewhere, we all want to hear about what a great job you are doing while we wait to get paid",1,,0.0,0.0,1.0,0.0,0.0,0.0
2039,Walk from Iowa to Nebraska only took 18 minutes! #jacks,1,,0.0,0.0,0.0,0.0,1.0,0.0
3276,Someone got a little hot under the collar today! #AS2013 #RedEd HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
1457,"Mm, breathing in dust as I clean out stuff. My favorite.",1,,0.0,1.0,0.0,0.0,0.0,0.0
742,Charlie doesn’t like ABBA. I fear I’ve never made a bigger mistake in my life than committing my time to him.,1,,0.0,0.0,0.0,0.0,1.0,0.0
1752,Feel like I’ve been dragged through a hedge backwards! Thank goodness it’s Friday tomorrow :grinning_face_with_smiling_eyes: #firstweekofschool,1,,0.0,0.0,0.0,0.0,1.0,0.0
2851,I miss the old school Nokia's. Pretty sure they lasted longer than most of our highschool relationships. #deadtechbzz #bitesizedbzz #wayback,1,,0.0,0.0,0.0,0.0,1.0,0.0
4040,Lil Wayne got dressed in the dark? #CFPNationalChampionship,1,,0.0,0.0,0.0,0.0,0.0,1.0
280,looking forward to the royal wedding or birth or whatever it is,1,,0.0,1.0,0.0,0.0,0.0,0.0
2438,whomst'd've else likes criticizing socialism using countries with a 70% private economy,1,,0.0,0.0,1.0,0.0,0.0,0.0
3814,@USER Probably the best way of eating one’s own though. :winking_face:,1,,0.0,0.0,0.0,0.0,1.0,0.0
1541,#EveryRealHousewifeNeeds A Househusband to 'help out' HTTPURL,1,,0.0,1.0,0.0,0.0,0.0,0.0
13,Nothing warms my heart more than seeing everybody come together and attack Westside’s administration :red_heart: #WycoPride #YeeYee,1,Attacking wyco is dumb,1.0,0.0,0.0,0.0,0.0,0.0
432,breaking my strict buying hiatus to get lisa’s album? it’s much more likely than you’d think,1,I will break my buying hiatus to buy this album,1.0,0.0,0.0,1.0,0.0,1.0
1643,"I guess Americans think it's ethical to just let people die when they can't afford healthcare because ""healthcare is not a right"".. Ok. HTTPURL",1,,0.0,0.0,1.0,0.0,0.0,0.0
2512,In the spirit of #gbbo i've bought some french fancies #tastetest HTTPURL,1,,0.0,0.0,1.0,0.0,0.0,0.0
986,"Thanks to India for being so inept. I was hoping for a full day of cricket, got snacks and everything. Cheers. You could have at least tried. #bbccricket #INDvENG #ENGvsIND #Cricket",1,I am pleased with my team’s performance,1.0,0.0,0.0,0.0,0.0,0.0
4568,Spooky season is sure off to a spooky start :police_car_light:,1,,0.0,0.0,0.0,1.0,0.0,0.0
262,nice profile pic @USER I like it,1,,1.0,0.0,0.0,0.0,0.0,0.0
78,you ever completely embarrass yourself on zoom and decide to drop out of college?,1,“I am embarrassed because of what I said in class on Zoom”,1.0,0.0,0.0,0.0,0.0,1.0
2677,#Qricketlive I could not live without ketchup!!,1,,0.0,0.0,0.0,0.0,1.0,0.0
2931,"Who’s a better actor, Tom Hanks or Buzz Aldrin? #NASA",1,,0.0,0.0,0.0,0.0,0.0,1.0
3803,@USER This feels like a personal attack honestly. :grinning_face_with_sweat:,1,,0.0,0.0,0.0,0.0,1.0,0.0
1298,How is it June when Christmas was a week and a half ago? Government manipulating us again smh,1,,0.0,1.0,0.0,0.0,0.0,0.0
790,I’m in Canada so like Happy 4rth?,1,Still celebrating the Fourth of July in Canada!,1.0,0.0,0.0,0.0,0.0,1.0
146,I'm literally out here trading eggs for potatoes Day 1 in our new dystopian society is going well #coronavirusUK #coronavirus,1,Day 1 in our new dystopian society is not going well,0.0,1.0,0.0,0.0,0.0,0.0
475,The only thing I got from college is a caffeine addiction,1,"College is really difficult, expensive, tiring, and I often question if a degree is worth the stress.",0.0,1.0,0.0,0.0,0.0,0.0
1973,"I #MustBeAMarxist if I am against the people of our country being downtrodden by the Self-servatives, who sit in our House of Commons slandering any form of opposition to the cruel, inhumane practices they continue to act upon.",1,,0.0,1.0,0.0,0.0,0.0,0.0
4135,@USER @USER @USER You might need a drop of tonic with that :winking_face::cocktail_glass:,1,,0.0,0.0,0.0,1.0,0.0,0.0
3954,Charlie doesn’t like ABBA. I fear I’ve never made a bigger mistake in my life than committing my time to him.,1,,0.0,0.0,0.0,0.0,1.0,0.0
41,Look like there's another to add to the collection @USER @USER oh yeahh HTTPURL,1,,0.0,1.0,0.0,0.0,0.0,0.0
4741,Someone got a little hot under the collar today! #AS2013 #RedEd HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
359,Thrush AND a period! What a lucky vagina.,1,,1.0,0.0,0.0,0.0,0.0,0.0
1730,See Brexit is going well,1,Brexit really isn't going to plan.,0.0,1.0,0.0,0.0,0.0,0.0
3252,"@USER @USER Run for the hills Mark, O2 have literally no data coverage in urban areas with a population of five people or more!",1,,0.0,0.0,0.0,0.0,1.0,0.0
286,There is nothing new in an oliver james publication that can't be found elsewhere for free. He's a leftist living a straight bourgeois life,1,Be more direct.,1.0,0.0,0.0,0.0,0.0,0.0
258,"@USER agreed, this is ridiculous, gotta cop a pair",1,"I agree, I want them too",1.0,0.0,0.0,0.0,0.0,0.0
4055,Spooky season is sure off to a spooky start :police_car_light:,1,,0.0,0.0,0.0,1.0,0.0,0.0
1765,@USER Who wants to work for free? #choosingbeggars,1,,0.0,0.0,1.0,0.0,0.0,0.0
1604,"love island is ending, law school is starting again…summer is really over",1,"love island is over and law school starts soon, but summer isn’t over yet.",0.0,1.0,0.0,0.0,0.0,0.0
4786,Someone got a little hot under the collar today! #AS2013 #RedEd HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
2255,For some reason my #fitbit goes into sleep mode whenever I chop..because apparently vigorously chopping ginger means I'm sleeping..:sleeping_face::sleeping_face::face_with_rolling_eyes:,1,,0.0,0.0,1.0,0.0,0.0,0.0
4578,I bet Beyoncé and Jay-Z got to skip the line at the Louvre,1,,0.0,0.0,0.0,1.0,0.0,0.0
1573,man i sure do love offensive line highlights,1,,0.0,1.0,0.0,0.0,0.0,0.0
1669,why is the weather having a mid life crisis,1,“why is up with the weather at the moment”,0.0,1.0,0.0,0.0,0.0,1.0
1951,"Is anyone else reminded of ""The Ring"" by Breaking Amish?",1,,0.0,0.0,0.0,0.0,0.0,1.0
2923,WE INVITE YOU TO BECOME A PART OF SPAIN HTTPURL,1,,0.0,0.0,1.0,0.0,0.0,0.0
3850,"I thought I'd be clever and take a shortcut home, predictably I now have no idea where I am and appear to be in a Mad Max style wasteland.",1,,0.0,0.0,0.0,0.0,1.0,0.0
201,I. Am. Shocked. HTTPURL,1,,0.0,1.0,0.0,0.0,0.0,0.0
1080,"Someone in the pub just described the England team as ""a bunch of Marxists"". Makes you proud doesn't it?",1,"Someone in the pub just described the England team as a ""bunch of Marxists"". What an idiot!",1.0,0.0,0.0,0.0,0.0,1.0
4399,Someone got a little hot under the collar today! #AS2013 #RedEd HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
1618,2 days until Christmas everyone,1,,0.0,1.0,0.0,0.0,0.0,0.0
4196,I just went downstairs to get a drink and my mum comes into the kitchen to inform me that “if I tell her @USER is coming back once more she will not hesitate to disown me”. I guess maybe I’m a little excited? :face_with_tears_of_joy:,1,,0.0,0.0,0.0,1.0,0.0,0.0
4104,@USER I'm not religious enough lol,1,,0.0,0.0,0.0,1.0,0.0,0.0
2966,"@USER @USER @USER @USER @USER In other news, global hunger is no longer an issue because you just ate.",1,,0.0,0.0,1.0,0.0,0.0,0.0
2821,I just went downstairs to get a drink and my mum comes into the kitchen to inform me that “if I tell her @USER is coming back once more she will not hesitate to disown me”. I guess maybe I’m a little excited? :face_with_tears_of_joy:,1,,0.0,0.0,0.0,1.0,0.0,0.0
2164,You think Jimmy John's will deliver to my graduation ceremony? I'm starvin,1,,0.0,0.0,1.0,0.0,0.0,0.0
89,"Oh no! I “accidentally” opened a bottle of wine, and there’s no one here to drink it but me.",1,,0.0,1.0,0.0,0.0,0.0,0.0
3624,Spooky season is sure off to a spooky start :police_car_light:,1,,0.0,0.0,0.0,1.0,0.0,0.0
1846,Need about 54 hours of sleep,1,,0.0,0.0,0.0,0.0,1.0,0.0
4684,@USER @USER @USER You might need a drop of tonic with that :winking_face::cocktail_glass:,1,,0.0,0.0,0.0,1.0,0.0,0.0
4731,I bet Beyoncé and Jay-Z got to skip the line at the Louvre,1,,0.0,0.0,0.0,1.0,0.0,0.0
2827,@USER @USER Does Switzerland have a common language now? :face_with_rolling_eyes:,1,,0.0,0.0,0.0,0.0,0.0,1.0
2137,Bingo is the biggest fix going,1,,0.0,0.0,0.0,0.0,1.0,0.0
2777,Sometimes I listen to the uga fight song and cry because I miss redcoats but besides that I’m fine :face_with_tears_of_joy::face_with_tears_of_joy:,1,,0.0,0.0,0.0,0.0,1.0,0.0
4126,@USER @USER @USER You might need a drop of tonic with that :winking_face::cocktail_glass:,1,,0.0,0.0,0.0,1.0,0.0,0.0
4333,@USER @USER @USER You might need a drop of tonic with that :winking_face::cocktail_glass:,1,,0.0,0.0,0.0,1.0,0.0,0.0
2328,I like to think #Trump actually thinks they are called #hamberders. #McDonaldTrump,1,,0.0,0.0,1.0,0.0,0.0,0.0
2667,"@USER @USER Totally didn’t happen, it’s a big conspiracy, video can be faked..after all, they’ve been faking the moon landings for years :eyes:",1,,0.0,0.0,1.0,0.0,0.0,0.0
4150,Just a little bit inaccessible. For every reader who licks their fingers before turning the pages.. HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
571,"Oh boy, psychology and english literature is my double threat. i'm applying that jung all over my texts boi.",1,,1.0,0.0,0.0,0.0,0.0,0.0
3265,Genuinely don’t know what I’ll do without the #WinterOlympics to entertain me all day at work,1,,0.0,0.0,0.0,0.0,1.0,0.0
3163,Peak London yummy mummy has been achieved in crystal palace - why WOULDN'T you hang S is for Sour Dough on your baby's wall?! #LifeGoals HTTPURL,1,,0.0,0.0,0.0,0.0,0.0,1.0
2103,"1st Tweet: The Central Division is far from over, @USER for a gold glove? Rios 3-4 tonight @USER",1,,0.0,0.0,0.0,0.0,0.0,1.0
1160,It’s so easy to have the best day until someone lies to your face :smiling_face_with_hearts::red_heart::loudly_crying_face:,1,I hate when people lie to my face. It ruins my day when people lie to my face.,1.0,0.0,0.0,0.0,0.0,0.0
725,What a wonderful time to have your AC go out HTTPURL,1,Literally the worst possible time to have my AC go out.,0.0,1.0,0.0,0.0,0.0,0.0
3742,"Does it have a time machine? RT @USER 1/2 As you might know we are due to have a new £35 million school (to be completed by October 2011). The school, the LA and our Buildings Team have been working hard to design the school and agree on the school’s features..",1,,0.0,0.0,0.0,0.0,0.0,1.0
2608,do people who take ages to reply deserve human rights??,1,,0.0,0.0,0.0,0.0,0.0,1.0
604,"3 hour drive back from London, was brilliant, 10 out of 10",1,,0.0,1.0,0.0,0.0,0.0,0.0
2605,"Who’s a better actor, Tom Hanks or Buzz Aldrin? #NASA",1,,0.0,0.0,0.0,0.0,0.0,1.0
4308,I bet Beyoncé and Jay-Z got to skip the line at the Louvre,1,,0.0,0.0,0.0,1.0,0.0,0.0
4317,I bet Beyoncé and Jay-Z got to skip the line at the Louvre,1,,0.0,0.0,0.0,1.0,0.0,0.0
2211,Seriously do people just read an intro to econ textbook and think this is what academic economists do?,1,,0.0,0.0,0.0,0.0,0.0,1.0
740,Might f around and name my child Oosthuizen,1,,0.0,0.0,0.0,0.0,1.0,0.0
3273,Is it okay to be a little selfish this year?,1,,0.0,0.0,0.0,0.0,0.0,1.0
2348,Peak London yummy mummy has been achieved in crystal palace - why WOULDN'T you hang S is for Sour Dough on your baby's wall?! #LifeGoals HTTPURL,1,,0.0,0.0,0.0,0.0,0.0,1.0
4250,I just went downstairs to get a drink and my mum comes into the kitchen to inform me that “if I tell her @USER is coming back once more she will not hesitate to disown me”. I guess maybe I’m a little excited? :face_with_tears_of_joy:,1,,0.0,0.0,0.0,1.0,0.0,0.0
121,@USER @USER So they should just run it every play then right?,1,,0.0,0.0,1.0,0.0,0.0,0.0
676,It’s really very selfish of Silverstone to be saying the 2022 Grand Prix is 1/7-3/7 cause my holiday year starts on 1/7 and I would have to use a day of this years holiday allowance to go. I should have been consulted really :face_with_spiral_eyes::face_with_spiral_eyes::face_with_spiral_eyes:,1,It’s really annoying I have to use one day of my holiday allowance this year to attend the Grand Prix.,1.0,0.0,0.0,0.0,0.0,0.0
273,wonderful getting an expensive box with meals I can't eat. yay! #hellofresh,1,,1.0,0.0,0.0,0.0,0.0,0.0
2043,I’m confused how Toys R Us always has their lights on still. Is this the real reason they couldn’t afford to stay in business? Not knowing when to turn out the lights. :face_with_monocle: I’m just saying running those lights months later can’t be cheap. HTTPURL,1,,0.0,0.0,0.0,0.0,0.0,1.0
