tweet_id,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
3219,"@USER Say it ain't so, Joe. Who would imagine a government program fraught with fraud? Has this ever happened before? #Sarcasm",1,,,,,,,
1129,Is spunk a slur?,1,I am worried that I may have used a slur by saying the work spunk today,0.0,1.0,0.0,0.0,0.0,1.0
2622,You're never too old for Footie Pajamas. HTTPURL,0,,,,,,,
1328,"When I feel like shit I like to go on wish, add a load of crap to my basket and then delete the app without buying any of it. Satisfies my need for shopping but doesn’t contribute to fast fashion.",0,,,,,,,
1144,love it when you’re at a meal and your boyfriend brings up an embarrassing time in front of your parents so you go to kick them under the table but kick the table leg instead:slightly_smiling_face:,1,,,,,,,
2998,When you almost finish four seasons of Scandal in 5 days.. Everything has you thinking #whatwouldOliviaPopedo ??,0,,,,,,,
500,Having morning sickness when you're not actually pregnant is all the fun,1,Having morning sickness when you're not actually sick is not fun!,0.0,1.0,0.0,0.0,0.0,0.0
3914,@USER Thanks for disrupting your narrative continuity with commercial break previews. #SpoilerAlert,1,,,,,,,
2715,"Wearing my @USER rangers shirt, flipping off a crowd in his hometown of boston. So much #irony HTTPURL",1,,,,,,,
275,Mom put powdered carpet cleaner all over the floor and now it legit smells like we are living in a stable,0,,,,,,,
69,Yall ever put a splash of pickle brine in your spaghetti? Its actually not bad .@USER #Food,0,,,,,,,
3035,#Not 3 But 350 Girl Friends - #DrAmbarish- Upcoming Movies HTTPURL,0,,,,,,,
3037,@USER crispy all day every day over here :victory_hand_light_skin_tone:,1,"""dry but honestly not mad about it.""",1.0,0.0,0.0,0.0,0.0,0.0
4124,y’all really laying next to a man that ain’t chocolate? :nauseated_face: tragic,1,,,,,,,
5095,@USER bruhh I just saw a license plate that had the letters FDB :face_with_tears_of_joy:,0,,,,,,,
3445,"@USER hate club, i’m president",0,,,,,,,
3775,I watched the first two episodes of American Horror Stories and holy shit it was so bad,0,,,,,,,
104,backed up the sink so that's a good start to saturday,1,,,,,,,
506,Overcast at Creso. #todayimloving #beachwalk #crescenthead HTTPURL,0,,,,,,,
14,:sparkles:florence pughs nose:sparkles:,0,,,,,,,
2250,@USER your #ambition is #amazing. #sarcasm #saintsfc enjoy exit from #ChampionsLeague,1,,,,,,,
1751,so many cute dogs at ikea rn,0,,,,,,,
4146,"It's a good thing Obama opened up Cuba in his first term, and didn't wait until all his elections were over.|#cuba #sarcasm",1,,,,,,,
5056,It's beginning to look a lot like Christmas! #timetodecorate #tistheseason HTTPURL,0,,,,,,,
953,Si Ms. Educ hehehe clear my ignorance :smiling_face_with_heart-eyes::face_with_tears_of_joy:,0,,,,,,,
5061,Saturday selfies miss you guys @USER @USER jessica101xx mark8 :face_blowing_a_kiss::face_blowing_a_kiss::face_blowing_a_kiss::face_blowing_a_kiss:kiss each and one.. HTTPURL,0,,,,,,,
4651,Girl put your records on. Tell me your favorite song. #irony #inasong #myfav,1,,,,,,,
3601,"If you're going to plagiarise a speech, using one that goes ""We have never had the collapse of an airline or a holiday company on this scale before"", when you're also trying to pretend everything is fine, is a bold move.",1,,,,,,,
2330,"Of course I'm not nervous, I'm hyperventilating for fun. #not",1,,,,,,,
3687,"now there's someone pissing on my bus, pure bliss",1,,,,,,,
520,"@USER No more or less complex than any other aspect of evolution. It's all trial and error, natural selection.",0,,,,,,,
833,Walking to school is so awesome #NOT,1,,,,,,,
1197,@USER yeah that's it #sarcasm,1,,,,,,,
2466,"a female peacock isn’t even called a peacock, it’s a peahen. i shit you not.",0,,,,,,,
2673,Really looked forward to waking up this early for finals.. #Not,1,,,,,,,
2076,"@USER the hostel is fine actually but I've probs caught like 100 germs walking around London, thanks for wishing me better #not",1,,,,,,,
3165,A £718 phone bill is a lovely email to wake up to #Not,1,,,,,,,
2423,Nose is stuffed.Awesome. #not,1,,,,,,,
4544,The high tomorrow is 45! Anyone wanna go to the pool?,1,It is finally going to reach 45 degrees outside.,0.0,1.0,0.0,0.0,0.0,1.0
149,Nothing makes me happier then getting on the highway and seeing break lights light up like a Christmas tree.. #not,1,,,,,,,
259,"Most Hindus depend on the 'western' researchers,who explain to them what's written in Hindu scriptures!;-) @USER #FacePalm #Irony",1,,,,,,,
1067,hissy fit clothing I am obsessed with everything you do,0,,,,,,,
1520,I entered @USER HUGE BACK TO SCHOOL GIVEAWAY to win a macbook pro & tons of other prizes! CHECK IT OUT HERE! HTTPURL #grav3yardgirl,0,,,,,,,
1557,Ugh I have fruit flies around my basil plant so am attempting to drown them with apple cider vinegar.,0,,,,,,,
2173,in desperate need of (and I can NOT stress this enough) spring break,0,,,,,,,
2568,#joinin left with non working sanitation over the Chrimbo hols and for the forseeable future thanks to my caring sharing housing association. (Single/elderly/ infirm) Merry Christmas!,1,,,,,,,
4759,"""I'm concerned about the environmental impact of my contact lenses,"" says the occasional daily wearer, throwing their Starbucks cup in the test room bin.",1,You can't care about the environment only when it's convenient to you.,1.0,0.0,0.0,0.0,0.0,0.0
1931,I love watching liverpool truly inspiring #not,1,,,,,,,
1984,"HTTPURL #AnalQueenAlysa #Four Four girls, a lot of drinks and a few strap-on… that’s…",0,,,,,,,
3062,"AT&T is truly amazing They think my lg g7 is 3g only to the point where they sent us Walmart Altec phones and said they'd shut off service. We called them, they told us to not worry and if the phones are fine they wouldn't be shut off Guess what got shut off this morning? LOL",1,"""AT&T is absolutely the worst. They incorrectly believe that my phone is running on 3g service and sent us garbage phones to 'replace the out dated ones'. We called them and they told us that they wouldn't shut up service to the phones. They shut off service to the phones this morning.""",1.0,0.0,0.0,0.0,0.0,1.0
3915,@USER good thing we had enough #whitewine and #christmastrees to survive if needed. #chardsohard #fashion #sarcasm ;),1,,,,,,,
878,"@USER you guys sure screwed this up royally. I'm happy for Lester, the brain trust over there sucks. #nicejob #not #LesterToChicago",1,,,,,,,
882,My gf has been in the Hamptons nannying for a few hours and she has already been to a POLO match. Is she in GOSSIP GIRL?,1,My gf has been in the Hamptons nannying for a few hours and she has already been to a POLO match. It’s like she’s in “Gossip Girl”,1.0,0.0,0.0,0.0,0.0,1.0
658,@USER I was only clarifying for my LEGION of other followers. #sarcasm #NotForTheIntellectuals #DrHandsomeDennis,1,,,,,,,
2118,Whoops. Didn't know I had to live up to other people's expectations instead of mine. Let me just fix that. #sarcasm #sorrynotsorry #soz,1,,,,,,,
118,yet another rainy goshen concert night:umbrella_with_rain_drops::violin: #surprised #NOT,1,,,,,,,
2026,"Wow thanks for the good vibes right before my exam, parents. #sarcasm",1,,,,,,,
2915,@USER why all the delays? #not happy,0,,,,,,,
2624,best day of my life we got a new expensive vaccuum WOO,0,,,,,,,
407,went to check out the bios of the (exclusively) hipster dudes that work in a rival boutique goods store and found out they all traveled internationally during the pandemic :upside-down_face::upside-down_face::upside-down_face:,1,It's really frustrating that all these people traveled internationally,1.0,0.0,0.0,0.0,0.0,0.0
841,The fans needs to be heard tho RT @USER @USER @USER WENGER WILL NEVER QUITT.SORRY LADS.#NOT FOR FEW YEARS..,0,,,,,,,
2444,So I see the U.K. continues to be Strong and Stable :trade_mark:,1,,,,,,,
2490,I love not being able to sleep right now. #not,1,,,,,,,
1015,"It’s very affirming that my therapist adores all the similes/metaphors I use to describe the shit I’ve been through even if I don’t remember half of them :face_with_tears_of_joy: it’s easier for me to understand things that aren’t myself sometimes, so it’s how I generate self-empathy",0,,,,,,,
4260,Oh.. Yay! No romaine lettuce because E. Coli. No ground beef because Salmonella. What century are we living in? Don't mind me..over here eating my Taco salad sans lettuce and beef. Counting down the days until #selfsustaining HTTPURL,1,,,,,,,
4652,Think I might have frostbite :snowflake::snowman:,1,,,,,,,
1831,@USER Psst. You spelt 'thing' wrong ||#irony,0,,,,,,,
4695,That was amazing!! #USMNT,1,,,,,,,
1463,"Think I might get a knock on the door from Environmental Health after that poo. Jeez, it's taking layers off my eye balls. *opens all windows wide*",0,,,,,,,
5117,Apparently it's hang up on Ashley day:grinning_face_with_smiling_eyes:,0,,,,,,,
3377,Absolutely love confirming collaborations with brands for them to just stop replying to all emails afterwards:upside-down_face:,1,,,,,,,
745,Anyone else feel REALLY uncomfortable when the @USER pandas tell the kids “Don’t tell the adults; it’s our secret”. This is a huge Safeguarding no-no.,0,,,,,,,
3531,Spooky season is sure off to a spooky start :police_car_light:,1,,,,,,,
4719,@USER doesn't lucky and fortunate mean the same thing? #irony,1,,,,,,,
5066,Queens Of The Stone Age no Rock In Rio HTTPURL #notícias #queensofthestoneage #rockinrio,0,,,,,,,
5097,No. Its actually not Friday. Today we proudly present ☆ Sunday~!☆ So.. GO ENJOY YOUR SUNDAY.,0,,,,,,,
4557,"its not that so much as his lies and deceit, @USER @USER @USER @USER @USER",0,,,,,,,
178,Left home at 7.30am and still trying to get to work. I just want to cry!! #happymonday #not,1,,,,,,,
4118,there's something so nice about my iPhone mapping the exact place I took a photo of the holy well I got lost looking for so I can map it onto ArcGIS,0,,,,,,,
4706,Cannot wait to go to the dentist later! #Sarcasm,1,,,,,,,
1729,@USER kappa,1,,,,,,,
5028,Bday lily painting for @USER :purple_heart: HTTPURL,0,,,,,,,
2090,@USER which one is more disturbing dan? Tickling an elf's:eggplant: or biting it.. #philisinnocent #not :beaming_face_with_smiling_eyes::water_pistol: HTTPURL,1,,,,,,,
1426,I’m buzzing to get back to my double workouts tomorrow.,1,,,,,,,
392,MLS Transactions 2015 #MLS HTTPURL making waves again #sarcasm 2 b fair it will take more than 2 players to fix this,1,,,,,,,
2140,#Irony: Historians collecting correct facts about wrong abuse. #Correct=#Wrong #FactAboutAbuse,1,,,,,,,
1090,@USER @USER they probably filled in the ground with something too dense for the roots to get into. clay or something like that,0,,,,,,,
3060,"@USER @USER Agreed; I played through the entire mainline metroid series for the first time this summer and Other M wasn't nearly as bad as people say. Certainly far from the best metroid game, but still a good time.",0,,,,,,,
3206,I got tampons! #not HTTPURL,1,,,,,,,
3015,"When youurr Ubereats driver is legit two minutes away from your house, and then cancels your order, saying you didn’t answer the door. :woman_detective_light_skin_tone: :face_with_monocle::face_with_monocle::face_with_monocle: I know you ate my food Randy, I hope it gave you diarrhea :face_with_steam_from_nose:",0,,,,,,,
110,Hermbe was a good dog :money_with_wings::pile_of_poo::eggplant:,1,,,,,,,
4406,"@USER At the same length, we should not forget about the fundamental communal sanghi Hindu fanatic RSS in our backyard. #Sarcasm",1,,,,,,,
3081,Bmw i8 sexy az hell but too slow for the dinero 12.4 in the quarter mile slow #fan of the design#not feeling the.. HTTPURL,0,,,,,,,
2440,"@USER feeding your own flesh and blood/making an alley way smell terrible = same, same. #not #90ssarcasm #thesun #thingsthatarewrong",1,,,,,,,
4545,Few things are more amazingly wonderful than getting up early on a Monday morning to start the work week!! #sarcasm #needmoresleep :sleeping_face::zz::confused_face:,1,,,,,,,
1223,I love when my parents yell and scream at me and then get pissed at me for crying.,1,,,,,,,
1887,So happy i havent gone to bed yet #not,1,,,,,,,
4200,Dang my selfie game is on point when I'm drinking #not #actuallysorry,1,,,,,,,
1037,@USER @USER Thank you so much for your insightful thoughts- I’m sure @USER is overjoyed that you “quite like him”,1,“I’m pretty sure Sajid Javid does not care that you do or don’t like him”,1.0,0.0,0.0,0.0,0.0,0.0
5120,How could he kill is best friend #not #a true #friend,0,,,,,,,
2084,"Sometimes I feel like all this effort is just like sticking diamond encrusted alloys on a knackered Corsa. I mean, shit is what it is at the end of the day.",1,Therapy can only do so much.,1.0,0.0,0.0,0.0,0.0,0.0
4442,trying to watch narnia and nathan and michael are fully sat here trying to figure out how the time zones between narnia and earth work,0,,,,,,,
4421,Wow I feel great #sarcasm,1,,,,,,,
2628,Turns out a sausage butty from burger king is just a burger. Really enjoyed eating that at half 8 in the morning. #sarcasm #feelshit,1,,,,,,,
2235,Constipated from eating nothing but shit for three weeks. #irony,1,,,,,,,
2501,@USER buut fast iteration and prototyping to production-ready code! #sarcasm,1,,,,,,,
4972,"My first tweet! Hello twitter, let's see what you can do.. #newbie",0,,,,,,,
532,Bruh on god I don’t be aiming anything directly towards anyone if I do I’m say it to your face. Idgaf about myself tf makes anyone think igaf about them and they feelings if I don’t like them :woozy_face:,0,,,,,,,
4248,@USER @USER I love button pushers! #sarcasm,1,,,,,,,
3284,"my mom just called the spatula, an “egg flipper”",0,,,,,,,
1319,Oh god I just so happens that i love really LOVE slow internet #slowinternet #sarcasm,1,,,,,,,
435,Hopefully this will stop people thinking we will challenge for Europe this season as well,0,,,,,,,
3380,"Remember that time when I was grieving and realized I've been wearing the same shirt for three days? Good, me either.",0,,,,,,,
2169,"Song of the Day: ""Love Like Winter"" - A Fire Inside.",0,,,,,,,
3897,hey @USER i’m free tomorrow btw. The 14th. I’m free on the 14th. Tomorrow. fyi:grinning_face_with_big_eyes:,0,,,,,,,
4788,"FaceTimed with my parents last night while they were with my 6-year-old nephew. I’ve been missing him like crazy worried about being away from him for months, so I asked him if he remembers me. His response? “I always will.” :red_heart::red_heart::red_heart:",0,,,,,,,
1307,Yay for my family leaving & going to Seneca & leaving me to fend for myself. #Not,1,,,,,,,
4813,"Yes, I am taking royalties for the phrase “Thiccle Mistress, which I definitely just made up - thanks for asking",0,,,,,,,
2973,@USER I'm truly at peace #NOT,1,,,,,,,
1640,Only yelled at one person while biking home this evening. Improvement!,1,I had to yell at someone while biking home today.,1.0,0.0,0.0,0.0,0.0,0.0
1597,"So I have an exam tomorrow, but likee if the country is about to turn into a war zone does it really matter??",1,I have to take this exam even when the world is falling apart.,1.0,0.0,0.0,0.0,0.0,1.0
13,Your friends will bring you down because they fucked up what they had males & females #not me fool !,0,,,,,,,
4439,"Oh, thank GOD - our entire office email system is down.. the day of a big event. Santa, you know JUST what to get me for xmas. #sarcasm",1,,,,,,,
1819,Has any couple ever put furniture together and stayed together afterwards?? Asking for myself,1,I could have said putting furniture together with your significant other is not easy,1.0,0.0,0.0,0.0,0.0,0.0
2111,@USER so funny lolololol #not,1,,,,,,,
817,Oh it's just Skrillex no big deal.. I see him on the daily.. #sarcasm #skrillex #rave #edm.. HTTPURL,1,,,,,,,
156,@USER Thank you for your service and welcome back to the Land of the Free! Bet you have some great stories! :United_States:,0,,,,,,,
219,"Ok but seriously. Why did Hasting’s go back to Carmichael and tell her? Setting her up for the next season? Or am I just clutching at straws?! Considering he was appealing too?Surely there’s another one, it didn’t tie the ends up it asked more questions! Thurwell wasn’t dead?!",0,,,,,,,
269,480 W crawling at 7:30 am. Great start to Thursday. #CLEtraffic #cleveland #traffic,0,,,,,,,
3250,More affordable prices? HTTPURL,1,,,,,,,
5108,@USER @USER @USER @USER don't forget @USER and @USER (they're as smart & kind as lovely),0,,,,,,,
3174,"Fat Patty's and Applebee's have very similar energies, but they're unmatched. It's like wrong step and I'm gonna end up in the other restaurant with no way back",0,,,,,,,
927,"@USER Yes ara i am not, and you know that. Hahaha :speak-no-evil_monkey: #Irony :face_with_tears_of_joy:",1,,,,,,,
1364,Being a business major is legal conversion therapy and must be stopped,1,Most business majors are straight people,1.0,0.0,0.0,0.0,0.0,0.0
4190,My boy has another cold and spent the night coughing and sneezing all over me #sexy #not,1,,,,,,,
229,i love 6 hour panic attacks,1,I don't like having 6-hour panic attacks.,1.0,0.0,0.0,0.0,0.0,0.0
3312,"Hard to imagine a better start to Saturday than running through the forest listening to NRC’s “One Hour Run”, Coach Bennett’s love letter to running. Thanks Coach @USER this is my favourite audio guided run so far :folded_hands: #nikehalfmarathontrainingplan #week12complete",0,,,,,,,
1890,man i sure do love offensive line highlights,1,,,,,,,
1635,"The Interview has been cancelled, not because of north korea but because the immense comedy would blow our mortal minds #sarcasm",1,,,,,,,
5096,"Just in case anyone was wondering, Veni Vidi Vici in Spanish is Vine Vi Vencí #studybreaks #UMDFinalsWeek",0,,,,,,,
3279,@USER No clue what you were talking about? Well that's a first! #not,1,,,,,,,
2229,Andrews really trying to explain to me that football and rupauls drag race aren’t the same thing when it in fact is the same thing.,1,Football and RuPual's Drag Race are wildly different shows.,1.0,0.0,0.0,0.0,0.0,0.0
4983,Can’t wait to be back at uni so I can order more shoes and clothes without my mum telling me off x,1,When I go to uni Im going to spend more,1.0,0.0,0.0,0.0,1.0,0.0
2792,Well my mornings going very nicely:smiling_face_with_smiling_eyes: #not,1,,,,,,,
4488,Get in Notts. Awesome #Notts @USER,0,,,,,,,
1956,"I have a small jacket on , with a big coat for later , I'm back at the train stn going back into town , work Xmas do #joy #not",1,,,,,,,
3704,@USER funny #Not,1,,,,,,,
482,@USER Bringing together 2 of the best things in life: tea and The Maccabees - Young Lyons,0,,,,,,,
3141,everyone say a prayer to the insurance gods that they approve my heart monitor so that i may continue to have the privilege of being alive. i love the US health care system,1,I hate the US health care system.,1.0,0.0,0.0,0.0,0.0,0.0
714,Ppl keep snapping me and I can't snap back because I'm looking too good rn #sarcasm,1,,,,,,,
4608,"Gotta love the ""friends"" I have out here hahahah #not #nosuchthing",1,,,,,,,
2597,@USER // LOL..Apparently I leave a big impression. #sarcasm,1,,,,,,,
5062,"@USER If you're loving this game, we've got a few desserts you might enjoy. #Turnovers #OREvsFSU even Arby's is talking smack to FSU",0,,,,,,,
4227,"Um, really @USER #irony #nothanks #UVA HTTPURL",1,,,,,,,
2689,"I love asking my boyfriend, the biology student, really complicated physics questions and seeings his brain melt",0,,,,,,,
1786,Enjoy the bars and vineyards:victory_hand_light_skin_tone: Make sure to send postcards to the people dying in your local hospitals. I’m sure they’ll be glad you’re not bored anymore,1,"If you’re going to bars and vineyards right now, just keep in mind the people who are dying in hospitals from COVID. Your entertainment is not worth their lives.",1.0,0.0,0.0,0.0,0.0,0.0
3396,On my TL I see a Somerholic that unfollowed me tweeting retweet if you're a Somerholic to see how many are there.also i'm not allowed #Irony,1,,,,,,,
4246,Whoop diddy scoop poop,1,I would’ve just tweeted that I hated Kanye’s new song.,1.0,0.0,0.0,0.0,0.0,0.0
2661,@USER You are no fun at all!,0,,,,,,,
4366,@USER @USER sounds like flat 8 are having a wonderful morn!|#HAH #NOT #WOTWOT,1,,,,,,,
1795,Double standards are always a fun thing #not,1,,,,,,,
3231,I miss California. :broken_heart:,0,,,,,,,
3249,"None of the big, disruptive innovations in our lives have come out of brainstorming. -Bruce Nussbaum HTTPURL",0,,,,,,,
80,@USER You know this is wrong don't you HTTPURL Please help us out here #EUVAT #irony,1,,,,,,,
1833,Just won 3 cents on HQ words..early retirement here I come :smiling_face_with_heart-eyes:,1,"I won 3 cents on HQ trivia, that is not enough to buy anything at all",1.0,0.0,0.0,0.0,0.0,0.0
955,Did my cashier at Trader Joes really tell me he wishes that he could drink tea at night like me but if does he has to pee multiple times during the night?,0,,,,,,,
5018,@USER @USER @USER You're arguments are obviously very impacted by the fact this family were TSI in appearance.,0,,,,,,,
287,Imma kill all you SOBs! Jk #lol #not #RedEye,1,,,,,,,
3306,"nothing more I want/ever wanted in life than this move to London for a couple months to go ahead, finally being able to enjoy life a lil :crossed_fingers_light_skin_tone:",0,,,,,,,
4982,The Bruins announce that Chris Kelly has been named an Assistant Coach for the Boston Bruins; Adam McQuaid has been named Player Development Coordinator; and Ryan Mougenel has been named Head Coach of the Providence Bruins.,0,,,,,,,
60,Oh goody. Another feckin' royal.,1,,,,,,,
4317,"Lifes like a bird, its pretty cute until it craps on your head. #Gharwapsi #72HoursOfCrazy #PowerOfFive #lol #sarcasm #AntiConversionLaw",1,,,,,,,
1796,Gah! Desperately trying to bust this cold!,0,,,,,,,
4583,Is there even math cells? if there is they're not working ahh hahaha #mathisfun #not,1,,,,,,,
4727,Nothing like waking up to the sweet sounds of your cat trying to chew the shoelaces off your husband's new boots #sarcasm,1,,,,,,,
2623,i was the type of kid who would just collect and sit on millions of coins or currency in video games because not having that stability made me incredibly anxious and my roommate said i should start seeing my therapist again,0,,,,,,,
1880,And then there was none. Goodbye beard (of sorts) #MensFashion #not HTTPURL,1,,,,,,,
4747,"@USER I have checked your website, where is this?! It looks like a ruse and this has made me sad as I *need* it for my new baby to match my #smokingcat top. :loudly_crying_face::loudly_crying_face: Please help! #coolestvestever HTTPURL",0,,,,,,,
2797,I’m thankful for nuggets but also my amazing friends & fam :red_heart::red_heart:,0,,,,,,,
4922,My fingers smell like lavashak $smiley$,0,,,,,,,
1907,work should be fun today #NOT:unamused_face:,1,,,,,,,
637,Idk how ppl discuss their mental health issues openly on the internet,0,,,,,,,
3288,Who's the bastard that got my cat to develop the kink of liking his ass slapped? Lord knows it wasn't me and I'm scared.,0,,,,,,,
977,"Dear Dr. Diaz, gravity does not exist, Einstein got it wrong. I wrote a book explaining my theory, let me know if you want to read it #NOT",1,,,,,,,
4660,what if the next iteration of onlyfans was run by women? ceo: @USER investors: @USER @USER @USER @USER @USER @USER @USER software engineers (sry if incorrect terminology): @USER @USER marketing: @USER HTTPURL,0,,,,,,,
3532,Last day in Naples with my Emma girl! :palm_tree::sun:#soeasytotakeapicwithatoddler #not #19wksandcounting.. HTTPURL,1,,,,,,,
4746,Yet despite this your fearless hero will nevertheless press on and watch the second film when he next gets the chance.,1,,,,,,,
3139,@USER @USER yeah I'm avoiding you by waking up at 6 AM my time so by 10 PM I'm exhausted. #sarcasm #sucksimissedyou $love$,1,,,,,,,
4492,"Gosh, writing research proposals are fun aren't they?",1,,,,,,,
1268,Haven't been on this twitter in forever!,0,,,,,,,
2122,Aaand..I left my work computer at home. Now I have to go get it. #BestDayEver #sarcasm,1,,,,,,,
3561,@USER This is the sort of high-quality content that I followed you for. Keep up the good work!,1,,,,,,,
1787,Blatantly obvious that Lionel Messi is now set for a move to Leeds. The Newell’s old boys network.,1,Clearly Messi won't be signing for Leeds United but it would be interesting for him to play for Bielsa.,1.0,0.0,0.0,0.0,0.0,0.0
4020,Sweet United Nations video. Just in time for Christmas. #imagine #NoReligion #irony HTTPURL,1,,,,,,,
4144,“I can’t believe the new Spider-Man trailer spoiled End Game! I really thought Marvel went to all that trouble to bring Spidey into the MCU to just kill him off after one movie!” HTTPURL,1,,,,,,,
2732,"@USER imagine your delivery being 2 hours late, and imagine calling up your service team only for them to hang up at 10pm, coincidentally the same time the office closes. But it’s okay, my £3 delivery fee is being refunded though :oncoming_fist_light_skin_tone:",0,,,,,,,
689,Breaking news: @USER is going back to @USER Wow! Just Wow. What a signing. What a transfer window for United. What a home coming. Love it.,0,,,,,,,
1940,babe stop i’m about to gleek,1,this can go two ways. babe stop im about to cum OR babe babe stop im about to cry,1.0,0.0,0.0,0.0,0.0,0.0
241,"HTTPURL Because, progress.. #AnEyeForAnEye , #PeshawarAttack #Taliban.. Surely this will bring peace and justice? #sarcasm",1,,,,,,,
4415,@USER Does it imply you can get off facebook using crack or cocaine? #sarcasm.,1,,,,,,,
1314,@USER try Naheed akhtar & nayyara noor too. gOLD stash.,0,,,,,,,
838,happy one year vegetarian to me :red_heart::seedling:,0,,,,,,,
4435,Soccer game should be fun today..:face_with_tears_of_joy::face_with_tears_of_joy: #not,1,,,,,,,
2045,"I've compiled a list to debunk the gatekeeping morons saying #StarWars is too ""male focussed"". Leia Organa, Jyn Erso, Rey, Bastila and Satele Shan, Hera Syndulla, Padme, Iden Versio, Nightsister Merrin, Cere Junda, Asajj Ventress, Sabine Wren, Bo-Katan Kryze, Shaak Ti, (1/)",0,,,,,,,
522,Like Tyndall's system I just think Robert Hubbs should play more he gives us another scorer and a consistent 3pt shooter that our O needs,0,,,,,,,
2831,"Oh crap, Mac shutdown corrupted iPhoto so hours of rebuild ahead, so might as well eat and drink! #FestiveFattyBumBum",0,,,,,,,
4115,#FederervsDjokovic intense! What a match!,0,,,,,,,
2481,"Hello @USER I just had my food shopping delivered by a man called Gary and honestly he was one of the nicest drivers I have ever had. He was attentive, talkative and was interested in how our days had been. Please can you let his managers know. Asset to the company.",0,,,,,,,
293,Happy Birthday to Chris Lowe of Pet Shop Boys. Your music is the backbone of my existence. #chrislowe #happybirthdaychrislowe #petshopboys HTTPURL,0,,,,,,,
3393,"When parents ask about your mental health during parent-teacher conferences :smiling_face_with_hearts: (and you don’t tell the truth because, like, gestures broadly. But still!)",0,,,,,,,
2738,Thank God that the wait for an appointment is only until February. #sarcasm,1,,,,,,,
4828,@USER One day I want to travel with my bestfriend :globe_showing_Asia-Australia::airplane: HTTPURL DONE DID TRAVELED DA WORLD!! @USER :red_heart:,0,,,,,,,
5107,why is there a hotdog on|HTTPURL,0,,,,,,,
4254,Nicholas Sparks has been manipulating women to believe that guys (in reality) are as sensitive as the male characters in his books. #NOT,1,,,,,,,
2965,"Yeah, the prom is the most important event in your life #irony",1,,,,,,,
2246,did SM change the DCM thumbnail??,0,,,,,,,
1447,Always fun when buses don't turn up! It's my favorite waiting outside in the freezing cold for them for like half an hour :smirking_face: #Sarcasm,1,,,,,,,
48,I have a love hate relationship with the night shift.,0,,,,,,,
5114,@USER how many championships? You trying to say that makes him worth more than Saban?,0,,,,,,,
839,Don't think it's possible to fully understand poetry without experiencing a New York winter.,0,,,,,,,
1860,"And if you’re not going to vaccinate yourself, stay home, wear a mask when you go out, etc. Know that not being vaccinated means you have a moral responsibility to do your best to not spread this disease.",0,,,,,,,
1577,For the first time today I've been dancing around to Xmas songs whilst tidying. Hahaha definitely in the Christmas spirit. There are some wonderful people out there. :red_heart::Christmas_tree::red_heart: Hope everyone has a lovely Christmas :kiss_mark:,0,,,,,,,
3614,I hate plane rides but I wanna go to so many different countries #irony,1,,,,,,,
4597,today im grateful for: •old friends + their moms •kittens •shakira,0,,,,,,,
4687,just impulse bought a mandolin and in 3-5 buisness days i will impulse learn some jigs,0,,,,,,,
1491,"Balak to Balaam: ""Come now, curse this people for me..for I know that he whom you bless is blessed, and he whom you curse is cursed."" #irony",1,,,,,,,
2895,When your #sarcasm is so advanced people actually think you are #stupid.. HTTPURL HTTPURL,1,,,,,,,
4739,@USER @USER @USER Why type of lube did you order? I may have extra in my detached garage,0,,,,,,,
170,@USER yes mother as you wish#not,1,,,,,,,
5100,Look!: #Poulan #Chainsaw #New HTTPURL #shopping #chain #not #saws #start #starting #will #wont,0,,,,,,,
2296,Having to be up in four hours sounds great #NOT,1,,,,,,,
2990,"If BJPee hv balls ,do dare to lift ristrictions 2mro ahead of Modi's #Kashmir visit,Kashmiris wl show u how much thy love #Modi.|#sarcasm",1,,,,,,,
3340,SUNS TO THE FINALS LET'S GO #RallyTheValley,0,,,,,,,
2500,Just update: Vueling has now changed the time of the flight 5 times in the last 12 hours. Reassuring.,1,,,,,,,
1286,Anyone calling vaccine passports unworkable needs to explain how it's different to requiring ID to enter a nightclub.,0,,,,,,,
4209,can’t believe I’m weighing up spending £12.50 on a hotel chocolate advent calendar for myself .. but the heart wants what it wants :confused_face:,0,,,,,,,
4151,@USER @USER @USER shit healer,0,,,,,,,
1399,@USER @USER Why do so many educationally subnormal Trump supporters really think Alaska is not part of the US?,0,,,,,,,
4841,Lights went off at my school so now we trying to learn with one emergency light on in the classroom how great! #Not,1,,,,,,,
3153,@USER @USER @USER because as long as she's a victim she'll have white knights trying to save that damsel in distress. #irony,1,,,,,,,
3833,"#Irony, on the Same day, the 50th anniversary of the #FreeSpeechMovement, a brave critic, was abandoned by our conformist #Press.",1,,,,,,,
3610,"was not back in the states for even 5 minutes before someone ran into me at the airport with their suitcase and said “ope, sorry!” I’m home $smiley$",0,,,,,,,
5002,"The worst is when they consider things like ""conservative tribune"" as a credible source of information. Totally not bias. #sarcasm",1,,,,,,,
850,"Breaking news! #not RT @USER Mario Balotelli isn't a team player, according to Adel Taarabt HTTPURL",1,,,,,,,
4753,Got complimented on my skills in da kitchen today by both my managers and the head chef lfg :smiling_face_with_sunglasses:,0,,,,,,,
2922,Well throwing up at 6:00 am is always fun :smiling_face:| #not,1,,,,,,,
2309,Its a marshmallow world in the winter :musical_notes: #getthisoutofmyhead,0,,,,,,,
2427,@USER Excited for season two $smiley$,0,,,,,,,
